"","price.open","price.high","price.low","price.close","volume","price.adjusted","ref.date","ticker","ret.adjusted.prices","ret.closing.prices"
"243",11.04,11.26,10.33,10.41,2248900,10.41,2016-09-13,"CRC",-0.0932055749128921,-0.0932055749128921
"244",10.3,10.91,10.05,10.26,2426100,10.26,2016-09-14,"CRC",-0.0144092219020173,-0.0144092219020173
"245",10.4,10.68,10.12,10.39,1634700,10.39,2016-09-15,"CRC",0.0126705653021444,0.0126705653021444
"246",10.01,10.6,9.98,10.47,4206900,10.47,2016-09-16,"CRC",0.00769971126082769,0.00769971126082769
"247",10.74,10.99,10.11,10.15,2113300,10.15,2016-09-19,"CRC",-0.0305635148042025,-0.0305635148042025
"248",10.05,10.43,9.75,9.75,2192800,9.75,2016-09-20,"CRC",-0.039408866995074,-0.039408866995074
"249",9.97,11.29,9.97,11.25,4351500,11.25,2016-09-21,"CRC",0.153846153846154,0.153846153846154
"250",11.49,11.96,11.045,11.34,3046700,11.34,2016-09-22,"CRC",0.00800000000000001,0.00800000000000001
"251",11.24,11.84,10.45,10.59,3072500,10.59,2016-09-23,"CRC",-0.0661375661375662,-0.0661375661375662
"252",10.95,11.06,10.4,10.46,1873700,10.46,2016-09-26,"CRC",-0.012275731822474,-0.012275731822474
"253",10.12,10.28,9.76,10.1,3609400,10.1,2016-09-27,"CRC",-0.0344168260038242,-0.0344168260038242
"254",10.26,11.65,9.823,11.6,5385100,11.6,2016-09-28,"CRC",0.148514851485148,0.148514851485148
"255",11.75,12.92,11.585,12.3,5222900,12.3,2016-09-29,"CRC",0.0603448275862071,0.0603448275862071
"256",12.33,12.635,11.75,12.5,2555700,12.5,2016-09-30,"CRC",0.0162601626016259,0.0162601626016259
"257",12.59,12.72,12,12.33,1726100,12.33,2016-10-03,"CRC",-0.0135999999999999,-0.0135999999999999
"258",12.41,12.59,11.3,11.38,1997600,11.38,2016-10-04,"CRC",-0.0770478507704785,-0.0770478507704785
"259",11.91,12.42,11.79,11.94,2572500,11.94,2016-10-05,"CRC",0.0492091388400702,0.0492091388400702
"260",12.09,12.34,11.67,11.72,1377800,11.72,2016-10-06,"CRC",-0.0184254606365158,-0.0184254606365158
"261",11.85,11.945,10.96,10.97,1742900,10.97,2016-10-07,"CRC",-0.0639931740614335,-0.0639931740614335
"262",11.3,11.92,11.05,11.67,1927700,11.67,2016-10-10,"CRC",0.0638103919781221,0.0638103919781221
"263",11.61,12.18,11.45,11.96,2594900,11.96,2016-10-11,"CRC",0.0248500428449014,0.0248500428449014
"264",11.56,11.79,10.88,11.25,2838900,11.25,2016-10-12,"CRC",-0.0593645484949833,-0.0593645484949833
"265",10.91,11.44,10.83,11.23,1681700,11.23,2016-10-13,"CRC",-0.00177777777777777,-0.00177777777777777
"266",11.47,11.49,11.05,11.2,1158500,11.2,2016-10-14,"CRC",-0.00267141585040076,-0.00267141585040076
"267",11.14,11.25,10.695,11.07,1494100,11.07,2016-10-17,"CRC",-0.0116071428571428,-0.0116071428571428
"268",11.34,11.54,10.9,11.52,1655200,11.52,2016-10-18,"CRC",0.0406504065040649,0.0406504065040649
"269",11.7,12.93,11.7,12.74,3591600,12.74,2016-10-19,"CRC",0.105902777777778,0.105902777777778
"270",12.3,12.75,12.13,12.43,2092100,12.43,2016-10-20,"CRC",-0.0243328100470958,-0.0243328100470958
"271",12.33,12.66,12.31,12.41,1274800,12.41,2016-10-21,"CRC",-0.00160901045856798,-0.00160901045856798
"272",12.33,12.38,11.5,11.99,1875200,11.99,2016-10-24,"CRC",-0.0338436744560838,-0.0338436744560838
"273",11.92,12.09,11.47,11.5,1644800,11.5,2016-10-25,"CRC",-0.0408673894912427,-0.0408673894912427
"274",11.2,11.75,10.81,11.58,3135700,11.58,2016-10-26,"CRC",0.00695652173913053,0.00695652173913053
"275",11.68,11.93,11.35,11.4,1630400,11.4,2016-10-27,"CRC",-0.0155440414507771,-0.0155440414507771
"276",11.37,11.58,10.775,10.95,1659100,10.95,2016-10-28,"CRC",-0.0394736842105264,-0.0394736842105264
"277",10.82,10.88,10.11,10.26,2900900,10.26,2016-10-31,"CRC",-0.0630136986301369,-0.0630136986301369
"278",10.55,10.66,10.07,10.51,2345800,10.51,2016-11-01,"CRC",0.0243664717348928,0.0243664717348928
"279",10.21,10.4,9.91,10.25,2073800,10.25,2016-11-02,"CRC",-0.0247383444338725,-0.0247383444338725
"280",10.46,10.76,9.84,9.84,2188300,9.84,2016-11-03,"CRC",-0.04,-0.04
"281",9.86,11.03,9.85,10.61,3278300,10.61,2016-11-04,"CRC",0.0782520325203251,0.0782520325203251
"282",11.2,11.26,10.72,10.97,1908100,10.97,2016-11-07,"CRC",0.0339302544769087,0.0339302544769087
"283",10.9,11.29,10.56,11.02,2130300,11.02,2016-11-08,"CRC",0.0045578851412944,0.0045578851412944
"284",10.93,12.57,10.93,12.35,4875600,12.35,2016-11-09,"CRC",0.120689655172414,0.120689655172414
"285",12.31,13.15,12.18,12.71,2854300,12.71,2016-11-10,"CRC",0.0291497975708503,0.0291497975708503
"286",12.5,13.15,12.07,12.89,2567300,12.89,2016-11-11,"CRC",0.014162077104642,0.014162077104642
"287",12.75,12.75,11.92,12.5,2671000,12.5,2016-11-14,"CRC",-0.0302560124127231,-0.0302560124127231
"288",12.92,15.22,12.91,14.99,3848900,14.99,2016-11-15,"CRC",0.1992,0.1992
"289",14.768,15.65,14.48,14.69,2709100,14.69,2016-11-16,"CRC",-0.0200133422281521,-0.0200133422281521
"290",15.27,15.5,14.77,15.19,2667300,15.19,2016-11-17,"CRC",0.0340367597004765,0.0340367597004765
"291",15.16,15.56,14.31,14.77,2220700,14.77,2016-11-18,"CRC",-0.0276497695852534,-0.0276497695852534
"292",15.54,17.18,15.53,15.83,3085100,15.83,2016-11-21,"CRC",0.0717670954637779,0.0717670954637779
"293",16.129999,16.15,14.81,15.81,2133400,15.81,2016-11-22,"CRC",-0.00126342387871126,-0.00126342387871126
"294",15.78,16,15.32,15.94,1094100,15.94,2016-11-23,"CRC",0.00822264389626803,0.00822264389626803
"295",15.56,15.79,15,15.19,696600,15.19,2016-11-25,"CRC",-0.0470514429109159,-0.0470514429109159
"296",15.52,15.52,13,13.05,3839700,13.05,2016-11-28,"CRC",-0.140882159315339,-0.140882159315339
"297",12.22,12.79,11.35,12.05,3852100,12.05,2016-11-29,"CRC",-0.0766283524904214,-0.0766283524904214
"298",15.59,17.559999,13.82,17.4,11958500,17.4,2016-11-30,"CRC",0.443983402489626,0.443983402489626
"299",18.469999,19.85,17.43,18.34,6872500,18.34,2016-12-01,"CRC",0.0540229885057473,0.0540229885057473
"300",17.790001,18.790001,17.57,18.059999,2231000,18.059999,2016-12-02,"CRC",-0.015267230098146,-0.015267230098146
"301",18.65,19.07,17.9,17.959999,2191700,17.959999,2016-12-05,"CRC",-0.00553709886694909,-0.00553709886694909
"302",17.25,18.57,17.120001,18.34,1796300,18.34,2016-12-06,"CRC",0.0211581860333065,0.0211581860333065
"303",18.200001,18.709999,17.639999,18.440001,1717600,18.440001,2016-12-07,"CRC",0.00545261723009816,0.00545261723009816
"304",18.75,20.01,18.610001,19.940001,2390900,19.940001,2016-12-08,"CRC",0.0813448979747886,0.0813448979747886
"305",20.139999,20.719999,19.1,19.129999,2161200,19.129999,2016-12-09,"CRC",-0.0406219638604831,-0.0406219638604831
"306",21,21.360001,19.715,19.9,3477000,19.9,2016-12-12,"CRC",0.0402509691715089,0.0402509691715089
"307",20.34,20.42,19.25,19.77,2283100,19.77,2016-12-13,"CRC",-0.00653266331658287,-0.00653266331658287
"308",19.280001,19.540001,17.82,17.84,2605400,17.84,2016-12-14,"CRC",-0.097622660596864,-0.097622660596864
"309",17.5,18.639999,17.25,18.57,2923900,18.57,2016-12-15,"CRC",0.0409192825112108,0.0409192825112108
"310",18.91,19.200001,18.51,18.84,3939800,18.84,2016-12-16,"CRC",0.0145395799676897,0.0145395799676897
"311",18.790001,19.68,18.68,18.93,1292000,18.93,2016-12-19,"CRC",0.00477707006369421,0.00477707006369421
"312",19.200001,19.5,18.889999,19.02,1089400,19.02,2016-12-20,"CRC",0.00475435816164826,0.00475435816164826
"313",19.309999,19.450001,18.559999,18.67,1008000,18.67,2016-12-21,"CRC",-0.0184016824395372,-0.0184016824395372
"314",18.6,19.440001,18.4,18.68,958500,18.68,2016-12-22,"CRC",0.000535618639528446,0.000535618639528446
"315",18.42,18.77,18.15,18.66,720500,18.66,2016-12-23,"CRC",-0.00107066381156318,-0.00107066381156318
"316",18.879999,20.243,18.799999,20.18,1574600,20.18,2016-12-27,"CRC",0.0814576634512325,0.0814576634512325
"317",20.209999,20.629999,19.700001,20.040001,1163800,20.040001,2016-12-28,"CRC",-0.00693751238850349,-0.00693751238850349
"318",19.92,20.75,19.737,20.389999,1461600,20.389999,2016-12-29,"CRC",0.0174649691883748,0.0174649691883748
"319",20.360001,21.969999,20.139999,21.290001,1941700,21.290001,2016-12-30,"CRC",0.044139384214781,0.044139384214781
"320",22.01,22.799999,21.011999,22.139999,1884100,22.139999,2017-01-03,"CRC",0.0399247515300727,0.0399247515300727
"321",21.950001,22.6,21.4,22.32,1408600,22.32,2017-01-04,"CRC",0.00813012683514569,0.00813012683514569
"322",22.120001,22.5,21.719999,21.969999,1584800,21.969999,2017-01-05,"CRC",-0.0156810483870967,-0.0156810483870967
"323",22,22.219999,21.25,21.4,1368800,21.4,2017-01-06,"CRC",-0.0259444253957409,-0.0259444253957409
"324",20.85,21.18,20.280001,20.309999,1122700,20.309999,2017-01-09,"CRC",-0.0509346261682242,-0.0509346261682242
"325",20.629999,20.629999,19.4,19.530001,1209900,19.530001,2017-01-10,"CRC",-0.0384046301528622,-0.0384046301528622
"326",19.860001,20.290001,19.6,20.1,1194700,20.1,2017-01-11,"CRC",0.029185815197859,0.029185815197859
"327",20.4,21.129999,20.139999,20.959999,1793800,20.959999,2017-01-12,"CRC",0.0427860199004975,0.0427860199004975
"328",20.530001,20.92,19.950001,20.02,1422000,20.02,2017-01-13,"CRC",-0.0448472826740116,-0.0448472826740116
"329",20.379999,20.75,19.91,20.35,1219100,20.35,2017-01-17,"CRC",0.0164835164835166,0.0164835164835166
"330",19.83,20.879999,19.74,20.610001,1216600,20.610001,2017-01-18,"CRC",0.0127764619164619,0.0127764619164619
"331",20.68,21.18,20.27,20.389999,1004800,20.389999,2017-01-19,"CRC",-0.010674526410746,-0.010674526410746
"332",20.950001,21.360001,20.799999,21.200001,1342200,21.200001,2017-01-20,"CRC",0.0397254556020332,0.0397254556020332
"333",21.030001,21.625999,20.559999,20.690001,1340500,20.690001,2017-01-23,"CRC",-0.0240566026388396,-0.0240566026388396
"334",21.120001,21.549999,20.82,21.08,993900,21.08,2017-01-24,"CRC",0.0188496365949911,0.0188496365949911
"335",20.99,22.66,20.99,22.530001,1834000,22.530001,2017-01-25,"CRC",0.0687856261859583,0.0687856261859583
"336",22.549999,23.42,22.32,23.190001,1214700,23.190001,2017-01-26,"CRC",0.029294273000698,0.029294273000698
"337",22.82,23.23,21.9,21.98,1558000,21.98,2017-01-27,"CRC",-0.05217770365771,-0.05217770365771
"338",21.790001,21.82,20.67,21.4,1285800,21.4,2017-01-30,"CRC",-0.0263876251137398,-0.0263876251137398
"339",21.780001,21.799999,20.889999,21.42,727500,21.42,2017-01-31,"CRC",0.00093457943925257,0.00093457943925257
"340",21.73,21.75,20.51,20.92,1149100,20.92,2017-02-01,"CRC",-0.023342670401494,-0.023342670401494
"341",21,21.549999,20.43,21.09,990800,21.09,2017-02-02,"CRC",0.00812619502868062,0.00812619502868062
"342",21.25,22.190001,21.200001,21.790001,1015800,21.790001,2017-02-03,"CRC",0.0331911332385018,0.0331911332385018
"343",21.879999,22.200001,21.08,21.15,893400,21.15,2017-02-06,"CRC",-0.0293713157700177,-0.0293713157700177
"344",20.799999,20.9,18.290001,18.35,4059000,18.35,2017-02-07,"CRC",-0.132387706855792,-0.132387706855792
"345",18.049999,19.17,17.68,18.780001,2454900,18.780001,2017-02-08,"CRC",0.0234332970027247,0.0234332970027247
"346",19.440001,20,19.15,19.51,1562500,19.51,2017-02-09,"CRC",0.0388710841921682,0.0388710841921682
"347",20.08,20.24,19.190001,19.280001,1282600,19.280001,2017-02-10,"CRC",-0.0117887749871862,-0.0117887749871862
"348",19.059999,19.51,18.58,18.809999,1225400,18.809999,2017-02-13,"CRC",-0.0243776958310322,-0.0243776958310322
"349",19.32,19.32,18.709999,19.110001,956500,19.110001,2017-02-14,"CRC",0.0159490704917102,0.0159490704917102
"350",18.870001,19.141001,18.67,18.92,1077800,18.92,2017-02-15,"CRC",-0.00994249032221395,-0.00994249032221395
"351",19.02,19.09,17.450001,17.639999,2017200,17.639999,2017-02-16,"CRC",-0.0676533298097253,-0.0676533298097253
"352",18.450001,18.5,17.485001,17.67,2018300,17.67,2017-02-17,"CRC",0.001700737057865,0.001700737057865
"353",18.360001,19.299999,18.07,19.15,1964300,19.15,2017-02-21,"CRC",0.0837577815506507,0.0837577815506507
"354",18.629999,18.969999,18.4,18.83,1102400,18.83,2017-02-22,"CRC",-0.016710182767624,-0.016710182767624
"355",19.49,19.98,18.049999,18.26,2910600,18.26,2017-02-23,"CRC",-0.0302708443972383,-0.0302708443972383
"356",17.98,18.27,17.9,18.120001,1072400,18.120001,2017-02-24,"CRC",-0.00766697699890484,-0.00766697699890484
"357",18.139999,18.540001,17.75,18.200001,1170000,18.200001,2017-02-27,"CRC",0.00441501079387363,0.00441501079387363
"358",17.9,18.239,17.790001,17.870001,1227200,17.870001,2017-02-28,"CRC",-0.0181318671356118,-0.0181318671356118
"359",18.360001,19.139999,18.139999,18.85,1417200,18.85,2017-03-01,"CRC",0.054840455800758,0.054840455800758
"360",18.459999,18.870001,18.299999,18.440001,1109600,18.440001,2017-03-02,"CRC",-0.0217506100795757,-0.0217506100795757
"361",18.530001,18.607,18.035,18.190001,1178700,18.190001,2017-03-03,"CRC",-0.0135574829957981,-0.0135574829957981
"362",17.85,18.32,17.610001,18.290001,1092000,18.290001,2017-03-06,"CRC",0.00549752581102125,0.00549752581102125
"363",18.450001,18.6,17.450001,17.51,987700,17.51,2017-03-07,"CRC",-0.0426463071270471,-0.0426463071270471
"364",17.290001,17.290001,14.86,15.25,4619600,15.25,2017-03-08,"CRC",-0.129069103369503,-0.129069103369503
"365",14.51,15.7,14.51,15.7,2363500,15.7,2017-03-09,"CRC",0.0295081967213113,0.0295081967213113
"366",16.01,16.18,14.82,15.03,1502800,15.03,2017-03-10,"CRC",-0.0426751592356688,-0.0426751592356688
"367",15.04,15.622,14.755,15.24,1519800,15.24,2017-03-13,"CRC",0.0139720558882237,0.0139720558882237
"368",14.74,15.05,13.77,14.57,1609500,14.57,2017-03-14,"CRC",-0.0439632545931758,-0.0439632545931758
"369",15.13,15.84,14.72,15.74,1664300,15.74,2017-03-15,"CRC",0.0803019903912148,0.0803019903912148
"370",15.96,15.96,15.14,15.23,1543500,15.23,2017-03-16,"CRC",-0.0324015247776366,-0.0324015247776366
"371",15.55,15.55,14.68,14.73,2405200,14.73,2017-03-17,"CRC",-0.0328299409061064,-0.0328299409061064
"372",14.33,14.64,13.8,14.59,1628500,14.59,2017-03-20,"CRC",-0.00950441276306857,-0.00950441276306857
"373",14.51,14.589,13.62,13.98,1823100,13.98,2017-03-21,"CRC",-0.0418094585332419,-0.0418094585332419
"374",13.63,13.87,12.7,13.17,3183500,13.17,2017-03-22,"CRC",-0.0579399141630902,-0.0579399141630902
"375",13.14,13.395,12.77,12.92,1697900,12.92,2017-03-23,"CRC",-0.0189825360668185,-0.0189825360668185
"376",13.02,13.19,12.61,12.97,2276700,12.97,2017-03-24,"CRC",0.00386996904024772,0.00386996904024772
"377",12.43,13.05,12.3,12.85,1087000,12.85,2017-03-27,"CRC",-0.00925212027756372,-0.00925212027756372
"378",12.88,14.041,12.86,13.89,2178000,13.89,2017-03-28,"CRC",0.080933852140078,0.080933852140078
"379",13.98,14.71,13.48,14.57,2548600,14.57,2017-03-29,"CRC",0.0489560835133189,0.0489560835133189
"380",14.59,15.13,14.305,14.34,1907200,14.34,2017-03-30,"CRC",-0.0157858613589568,-0.0157858613589568
"381",14.27,15.08,14.18,15.04,1780200,15.04,2017-03-31,"CRC",0.0488145048814503,0.0488145048814503
"382",15.07,15.56,14.41,15.22,1943600,15.22,2017-04-03,"CRC",0.011968085106383,0.011968085106383
"383",15.23,15.58,14.87,15.11,1446900,15.11,2017-04-04,"CRC",-0.00722733245729312,-0.00722733245729312
"384",15.52,16.25,14.23,14.28,2455000,14.28,2017-04-05,"CRC",-0.0549305095962939,-0.0549305095962939
"385",14.39,15.11,14.39,14.77,1307400,14.77,2017-04-06,"CRC",0.0343137254901962,0.0343137254901962
"386",14.81,14.96,14.32,14.55,1489700,14.55,2017-04-07,"CRC",-0.0148950575490859,-0.0148950575490859
"387",14.7,15.84,14.65,15.71,1481000,15.71,2017-04-10,"CRC",0.0797250859106529,0.0797250859106529
"388",15.55,15.67,14.76,15.39,1518300,15.39,2017-04-11,"CRC",-0.0203691915977084,-0.0203691915977084
"389",15.43,15.76,14,14.15,2238300,14.15,2017-04-12,"CRC",-0.0805717998700455,-0.0805717998700455
"390",14.2,14.338,12.98,13.32,3083900,13.32,2017-04-13,"CRC",-0.0586572438162544,-0.0586572438162544
"391",13.32,13.416,12.6,12.87,2220300,12.87,2017-04-17,"CRC",-0.0337837837837839,-0.0337837837837839
"392",12.64,12.85,12.14,12.44,2325500,12.44,2017-04-18,"CRC",-0.0334110334110334,-0.0334110334110334
"393",12.75,12.86,11.64,11.73,2993400,11.73,2017-04-19,"CRC",-0.0570739549839228,-0.0570739549839228
"394",11.87,12.24,11.61,11.98,2651800,11.98,2017-04-20,"CRC",0.0213128729752772,0.0213128729752772
"395",11.82,12.14,11.71,11.95,2146300,11.95,2017-04-21,"CRC",-0.00250417362270461,-0.00250417362270461
"396",12.16,12.33,11.85,12.03,1607900,12.03,2017-04-24,"CRC",0.00669456066945617,0.00669456066945617
"397",12.18,12.56,11.8,12.52,1751000,12.52,2017-04-25,"CRC",0.0407315045719037,0.0407315045719037
"398",12.2,13.1,12.2,12.66,1556800,12.66,2017-04-26,"CRC",0.0111821086261981,0.0111821086261981
"399",12.3,12.44,11.76,11.89,1919400,11.89,2017-04-27,"CRC",-0.060821484992101,-0.060821484992101
"400",12.07,12.189,11.57,11.7,1538400,11.7,2017-04-28,"CRC",-0.0159798149705636,-0.0159798149705636
"401",11.65,11.82,11.1,11.71,1508700,11.71,2017-05-01,"CRC",0.000854700854701074,0.000854700854701074
"402",11.81,12.058,11.14,11.27,1312500,11.27,2017-05-02,"CRC",-0.0375747224594365,-0.0375747224594365
"403",11.31,11.54,10.88,11.29,1592800,11.29,2017-05-03,"CRC",0.00177462289263519,0.00177462289263519
"404",10.93,10.99,10.1,10.16,3190100,10.16,2017-05-04,"CRC",-0.100088573959256,-0.100088573959256
"405",11.3,12.98,11.3,12.46,7640600,12.46,2017-05-05,"CRC",0.226377952755906,0.226377952755906
"406",12.46,13.47,12.33,13.27,3293000,13.27,2017-05-08,"CRC",0.0650080256821828,0.0650080256821828
"407",13.38,13.53,13.01,13.08,1828100,13.08,2017-05-09,"CRC",-0.0143180105501129,-0.0143180105501129
"408",13.38,13.96,13.1,13.79,1968700,13.79,2017-05-10,"CRC",0.0542813455657492,0.0542813455657492
"409",14.19,14.275,13.19,13.48,2212800,13.48,2017-05-11,"CRC",-0.0224800580130529,-0.0224800580130529
"410",13.29,13.3,12.65,12.9,1425000,12.9,2017-05-12,"CRC",-0.043026706231454,-0.043026706231454
"411",13.7,13.8,12.66,12.76,2160000,12.76,2017-05-15,"CRC",-0.0108527131782946,-0.0108527131782946
"412",13.02,13.02,12.31,12.51,1761300,12.51,2017-05-16,"CRC",-0.0195924764890282,-0.0195924764890282
"413",12.28,12.47,11.81,12.09,2361500,12.09,2017-05-17,"CRC",-0.0335731414868106,-0.0335731414868106
"414",11.8,12.36,11.75,12.06,1102000,12.06,2017-05-18,"CRC",-0.00248138957816368,-0.00248138957816368
"415",12.29,12.85,12.25,12.67,1525200,12.67,2017-05-19,"CRC",0.050580431177446,0.050580431177446
"416",12.91,12.91,12.09,12.14,1130000,12.14,2017-05-22,"CRC",-0.0418310970797158,-0.0418310970797158
"417",12.1,12.46,11.72,12.26,1284900,12.26,2017-05-23,"CRC",0.00988467874794052,0.00988467874794052
"418",12.12,12.79,11.94,12.2,1445200,12.2,2017-05-24,"CRC",-0.0048939641109299,-0.0048939641109299
"419",12,12.55,11.27,11.53,1945700,11.53,2017-05-25,"CRC",-0.0549180327868852,-0.0549180327868852
"420",11.61,11.98,11.38,11.85,906300,11.85,2017-05-26,"CRC",0.0277536860364267,0.0277536860364267
"421",11.55,11.55,11.12,11.12,1728000,11.12,2017-05-30,"CRC",-0.0616033755274262,-0.0616033755274262
"422",10.8,10.98,10.21,10.89,2211200,10.89,2017-05-31,"CRC",-0.0206834532374099,-0.0206834532374099
"423",10.91,11.38,10.61,10.89,1713600,10.89,2017-06-01,"CRC",0,0
"424",10.73,10.79,10.27,10.3,1928800,10.3,2017-06-02,"CRC",-0.054178145087236,-0.054178145087236
"425",10.25,10.586,10.08,10.19,2100400,10.19,2017-06-05,"CRC",-0.0106796116504856,-0.0106796116504856
"426",10.15,11.25,10.14,11.14,1659200,11.14,2017-06-06,"CRC",0.0932286555446518,0.0932286555446518
"427",10.94,11.19,9.92,10.79,3183900,10.79,2017-06-07,"CRC",-0.0314183123877919,-0.0314183123877919
"428",10.55,10.96,10.43,10.6,2246100,10.6,2017-06-08,"CRC",-0.0176088971269693,-0.0176088971269693
"429",10.66,11.21,10.6,10.79,2158500,10.79,2017-06-09,"CRC",0.0179245283018867,0.0179245283018867
"430",10.99,11.51,10.82,11.16,2157800,11.16,2017-06-12,"CRC",0.0342910101946248,0.0342910101946248
"431",11.21,11.87,11.02,11.83,1538800,11.83,2017-06-13,"CRC",0.0600358422939069,0.0600358422939069
"432",11.62,11.74,10.52,10.81,2121100,10.81,2017-06-14,"CRC",-0.0862214708368554,-0.0862214708368554
"433",10.67,11.06,10.13,10.27,1898400,10.27,2017-06-15,"CRC",-0.0499537465309899,-0.0499537465309899
"434",10.32,10.525,10.12,10.36,1638700,10.36,2017-06-16,"CRC",0.00876338851022385,0.00876338851022385
"435",10.4,10.589,9.72,9.92,2417700,9.92,2017-06-19,"CRC",-0.0424710424710424,-0.0424710424710424
"436",9.47,9.5,8.68,8.7,4485800,8.7,2017-06-20,"CRC",-0.122983870967742,-0.122983870967742
"437",8.66,9.22,7.734,8.01,5215700,8.01,2017-06-21,"CRC",-0.0793103448275861,-0.0793103448275861
"438",8.12,8.9,8.12,8.42,2946000,8.42,2017-06-22,"CRC",0.0511860174781524,0.0511860174781524
"439",8.49,9.28,8.421,9.23,4592900,9.23,2017-06-23,"CRC",0.0961995249406176,0.0961995249406176
"440",9.27,9.48,8.869,9.34,2127700,9.34,2017-06-26,"CRC",0.0119176598049837,0.0119176598049837
"441",9.53,9.65,9.22,9.25,1456100,9.25,2017-06-27,"CRC",-0.00963597430406848,-0.00963597430406848
"442",9.24,9.79,9.055,9.48,1688800,9.48,2017-06-28,"CRC",0.0248648648648648,0.0248648648648648
"443",9.69,9.82,9.07,9.38,1912900,9.38,2017-06-29,"CRC",-0.010548523206751,-0.010548523206751
"444",9.08,9.14,8.41,8.55,3586400,8.55,2017-06-30,"CRC",-0.0884861407249466,-0.0884861407249466
"445",8.68,8.91,8.58,8.79,1831000,8.79,2017-07-03,"CRC",0.0280701754385964,0.0280701754385964
"446",8.55,8.57,7.98,8.15,2464200,8.15,2017-07-05,"CRC",-0.0728100113765642,-0.0728100113765642
"447",8.31,8.35,7.33,7.43,3457300,7.43,2017-07-06,"CRC",-0.0883435582822086,-0.0883435582822086
"448",7.35,7.36,6.64,7.35,3612000,7.35,2017-07-07,"CRC",-0.0107671601615074,-0.0107671601615074
"449",7.21,7.75,7.141,7.5,2132200,7.5,2017-07-10,"CRC",0.0204081632653061,0.0204081632653061
"450",7.49,7.68,7.13,7.46,2071500,7.46,2017-07-11,"CRC",-0.0053333333333333,-0.0053333333333333
"451",7.68,7.89,7.38,7.47,2202900,7.47,2017-07-12,"CRC",0.00134048257372643,0.00134048257372643
"452",7.43,7.72,7.322,7.69,1243600,7.69,2017-07-13,"CRC",0.029451137884873,0.029451137884873
"453",7.84,7.93,7.33,7.6,1345300,7.6,2017-07-14,"CRC",-0.0117035110533161,-0.0117035110533161
"454",7.5,7.94,7.48,7.68,1241800,7.68,2017-07-17,"CRC",0.0105263157894737,0.0105263157894737
"455",7.84,7.98,7.43,7.6,1335500,7.6,2017-07-18,"CRC",-0.0104166666666666,-0.0104166666666666
"456",7.6,8.15,7.6,8.14,2086100,8.14,2017-07-19,"CRC",0.0710526315789475,0.0710526315789475
"457",8.27,8.35,7.815,7.9,1673300,7.9,2017-07-20,"CRC",-0.0294840294840295,-0.0294840294840295
"458",7.85,7.86,7.49,7.61,1676200,7.61,2017-07-21,"CRC",-0.0367088607594936,-0.0367088607594936
"459",7.67,7.82,7.41,7.54,1223500,7.54,2017-07-24,"CRC",-0.00919842312746388,-0.00919842312746388
"460",7.79,8.7,7.65,8.63,3184000,8.63,2017-07-25,"CRC",0.144562334217507,0.144562334217507
"461",8.8,8.85,8.31,8.45,2274700,8.45,2017-07-26,"CRC",-0.0208574739281577,-0.0208574739281577
"462",8.42,8.58,8.24,8.47,974400,8.47,2017-07-27,"CRC",0.00236686390532559,0.00236686390532559
"463",8.4,8.89,8.28,8.4,1385200,8.4,2017-07-28,"CRC",-0.00826446280991744,-0.00826446280991744
"464",8.31,8.35,7.78,8.12,1612200,8.12,2017-07-31,"CRC",-0.0333333333333334,-0.0333333333333334
"465",8.01,8.073,7.582,7.83,1574100,7.83,2017-08-01,"CRC",-0.0357142857142856,-0.0357142857142856
"466",7.64,8.05,7.53,7.58,1628000,7.58,2017-08-02,"CRC",-0.0319284802043422,-0.0319284802043422
"467",7.55,7.86,7.3,7.42,1353400,7.42,2017-08-03,"CRC",-0.021108179419525,-0.021108179419525
"468",7.2,7.485,6.57,7.05,3348900,7.05,2017-08-04,"CRC",-0.0498652291105122,-0.0498652291105122
"469",7.02,7.45,6.82,7.31,1385800,7.31,2017-08-07,"CRC",0.0368794326241135,0.0368794326241135
"470",7.19,7.705,7.12,7.24,1648000,7.24,2017-08-08,"CRC",-0.00957592339261282,-0.00957592339261282
"471",7.33,7.43,7.06,7.18,1054400,7.18,2017-08-09,"CRC",-0.00828729281767959,-0.00828729281767959
"472",7.29,7.7,7.12,7.19,1180800,7.19,2017-08-10,"CRC",0.00139275766016733,0.00139275766016733
"473",7,7.34,7,7.25,1020100,7.25,2017-08-11,"CRC",0.00834492350486782,0.00834492350486782
"474",7.27,7.33,7,7.03,1495400,7.03,2017-08-14,"CRC",-0.0303448275862068,-0.0303448275862068
"475",7.03,7.09,6.66,6.86,1463700,6.86,2017-08-15,"CRC",-0.0241820768136557,-0.0241820768136557
"476",6.87,7.07,6.55,6.65,1430100,6.65,2017-08-16,"CRC",-0.0306122448979592,-0.0306122448979592
"477",6.54,6.88,6.5,6.62,1107200,6.62,2017-08-17,"CRC",-0.0045112781954888,-0.0045112781954888
"478",6.56,6.96,6.56,6.81,906500,6.81,2017-08-18,"CRC",0.0287009063444108,0.0287009063444108
"479",6.73,6.82,6.47,6.54,1436200,6.54,2017-08-21,"CRC",-0.039647577092511,-0.039647577092511
"480",6.62,6.95,6.55,6.93,1357200,6.93,2017-08-22,"CRC",0.0596330275229358,0.0596330275229358
"481",6.89,7.15,6.79,6.87,1430000,6.87,2017-08-23,"CRC",-0.00865800865800859,-0.00865800865800859
